customer_id,customer_name,email,phone,registration_date,customer_segment,country,city,postal_code,lifetime_value
CUST_1564,Sarah Jones,sarah.jones37@gmail.com,,02/04/2021,Retail,Germany,Berlin,10115,5381.45406657335
CUST_1565,William Miller,william.miller34@gmail.com,(555) 303-6798,13-Oct-2021,Corporate,UK,Manchester,M1 1AE,6004.296636955369
CUST_1566,David Smith,david.smith24@gmail.com,555-638-3486,2022-03-23,VIP,USA,Chicago,60601,3723.679830890501
CUST_1567,Jane Garcia,jane.garcia12@gmail.com,5556769692,2022-07-25,Retail,UK,London,SW1A 1AA,8090.359501163176
CUST_1568,  Sarah Davis ,sarah.davis10@gmail.com,(555) 637-1769,2022.12.20,Corporate,UK,London,,5280.5338680724735
CUST_1569,Jessica Rodriguez,jessica.rodriguez64@gmail.com,5559199735,2022.03.09,Corporate,France,Lyon,,1255.804237411076
CUST_1570,William Johnson,,,2021.03.10,Corporate,USA,Chicago,,1377.7447358077234
CUST_1571,Jessica Rodriguez,,555-335-9697,2021.03.08,Retail,UK,London,SW1A 1AA,5414.905550375922
CUST_1572,William Jones,william.jones51@gmail.com,5552707135,31-Mar-2021,VIP,UK,Manchester,M1 1AE,9372.045158901308
CUST_1573,Jessica Martinez,jessica.martinez13@gmail.com,555-262-2640,27-Sep-2021,Retail,UK,Manchester,M1 1AE,3152.6860045943677
CUST_1574,Sarah Johnson,sarah.johnson63@gmail.com,5557963713,2023-06-18,Retail,Germany,Berlin,10115,8708.457571706262
CUST_1575,Emily Davis,emily.davis3@gmail.com,5557504707,2023-08-30,Retail,UK,London,SW1A 1AA,7664.546307130905
CUST_1576,Jane Johnson,jane.johnson53@gmail.com,+1-555-963-3491,12-Nov-2022,Retail,UK,Manchester,M1 1AE,2553.3431847783777
CUST_1577,Robert Williams,,,01/02/2022,Retail,Germany,Berlin,10115,459.7734083308003
CUST_1578,David Johnson,david.johnson63@gmail.com,+1-555-978-4312,02-May-2022,Retail,USA,Los Angeles,90001,1108.287924909589
CUST_1579,Jane Williams,jane.williams81@gmail.com,+1-555-385-1801,2022.02.15,Retail,France,Paris,75001,7312.089945089658
CUST_1580,David Johnson,david.johnson10@gmail.com,5555105857,2022.06.04,Corporate,France,Lyon,69001,2076.7304066024026
CUST_1581,Michael Davis,invalid.email,+1-555-499-9548,2023-07-31,Corporate,France,Lyon,69001,3775.5821130033983
CUST_1582,Michael Brown,michael.brown88@gmail.com,555-531-8807,09/07/2021,Retail,USA,Chicago,60601,5066.821743463606
CUST_1583,William Smith,william.smith54@gmail.com,(555) 579-6274,2023.07.18,Corporate,Germany,Berlin,10115,7282.134867656612
CUST_1584,David Miller,,(555) 239-5915,2023.08.09,Corporate,Germany,Berlin,10115,1220.9891102653412
CUST_1585,William Williams,WILLIAM.WILLIAMS41@GMAIL.COM,5551002226,06/16/2023,Corporate,France,Lyon,69001,4123.027412246869
CUST_1586,Jessica Garcia,,+1-555-357-6105,05/21/2021,Retail,Canada,Toronto,M5H 2N2,4902.221800512684
CUST_1587,  Robert Davis ,robert.davis58@gmail.com,(555) 313-2094,2021.05.04,Wholesale,France,Lyon,69001,5454.187933318243
CUST_1588,John Jones,JOHN.JONES21@GMAIL.COM,,2021-01-25,VIP,USA,Chicago,60601,8201.770349812647
CUST_1589,Emily Johnson,EMILY.JOHNSON24@GMAIL.COM,+1-555-243-3355,15-Jun-2021,Wholesale,Germany,Berlin,,1799.6141309278473
CUST_1590,John Brown,john.brown39@gmail.com,(555) 592-3625,03/30/2021,Retail,USA,New York,10001,8097.5313730835605
CUST_1591,William Garcia,william.garcia2@gmail.com,+1-555-882-4972,08-Aug-2022,Wholesale,France,Lyon,69001,6959.496434196857
CUST_1592,Robert Martinez,robert.martinez23@gmail.com,5555003612,2021.07.11,Wholesale,France,Lyon,69001,5603.121060569698
CUST_1593,Résumé Buyer,sarah.garcia85@gmail.com,(555) 761-7865,12-Nov-2022,Wholesale,USA,Los Angeles,90001,7025.325916985462
CUST_1594,Jessica Martinez,jessica.martinez73gmail.com,5555004168,2021-07-21,Retail,UK,Manchester,M1 1AE,4178.975615621399
CUST_1595,William Rodriguez,william.rodriguez81@gmail.com,(555) 354-6741,02-Apr-2022,Retail,Canada,Toronto,M5H 2N2,1470.1361010844332
CUST_1596,  Jessica Davis ,,5551724707,2022-11-07,Corporate,USA,Chicago,60601,6691.075878627136
CUST_1597,David Martinez,david.martinez5@gmail.com,(555) 382-3300,2022.07.14,Corporate,Canada,Toronto,M5H 2N2,5294.25583618766
CUST_1598,Michael Jones,michael.jones16@gmail.com,555-511-3022,01/18/2022,Retail,USA,Chicago,60601,6429.8105253734775
CUST_1599,Michael Jones,michael.jones44@gmail.com,5558433487,07/25/2022,VIP,UK,Manchester,M1 1AE,3446.187932182051
CUST_1600,Emily Davis,,+1-555-310-8264,27-Sep-2021,Retail,France,Lyon,69001,9077.979115664375
CUST_1601,Sarah Jones,sarah.jones62@gmail.com,,2022.05.05,Wholesale,Germany,Berlin,10115,5914.961698898212
CUST_1602,John Williams,john.williams79@gmail.com,5558786365,2021.03.10,Corporate,UK,Manchester,M1 1AE,945.4845944796509
CUST_1603,  Sarah Jones ,sarah.jones77@gmail.com,555-111-2921,2023-09-22,Corporate,Germany,Berlin,10115,4553.059507973844
CUST_1604,Jessica Williams,JESSICA.WILLIAMS70@GMAIL.COM,5556336098,20-Mar-2023,VIP,UK,Manchester,M1 1AE,7587.92494196198
CUST_1605,Ashley Williams,ashley.williams1@gmail.com,(555) 636-2681,11/04/2022,Retail,France,Lyon,69001,7961.932161149496
CUST_1606,William Jones,william.jones21@gmail.com,(555) 890-8718,09-Jul-2021,Corporate,Canada,Toronto,M5H 2N2,4996.5108223612115
CUST_1607,Michael Williams,michael.williams67@gmail.com,555-337-8180,08/20/2022,Retail,Germany,Berlin,10115,8958.00095122988
CUST_1608,Michael Williams,michael.williams95@gmail.com,(555) 405-3045,2022.02.28,Corporate,USA,Los Angeles,90001,2749.917528223546
CUST_1609,Emily Johnson,,555-654-8444,29-Apr-2021,Corporate,France,Paris,75001,4164.927102658839
CUST_1610,John Garcia,,5552572153,28-Jul-2022,Wholesale,USA,Chicago,60601,8996.109414632803
CUST_1611,Café User,,(555) 872-6593,2021-02-10,Retail,USA,France,10115,8972.94149306863
CUST_1612,Jessica Jones,jessica.jones78@gmail.com,5559965458,2021.08.26,Corporate,UK,London,SW1A 1AA,6888.556411364341
CUST_1613,Sarah Williams,sarah.williams4@gmail.com,,07/27/2021,Retail,USA,Chicago,60601,8603.90741650998
CUST_1614,Emily Rodriguez,emily.rodriguez69@gmail.com,555-958-5185,2021.05.31,Retail,UK,London,SW1A 1AA,978.8553428667034
CUST_1615,John Garcia,john.garcia3@gmail.com,,04-Nov-2021,Corporate,USA,New York,,8663.450264456986
CUST_1616,  Sarah Williams ,sarah.williams67@gmail.com,,2021.05.17,Retail,USA,New York,10001,3274.137074847245
CUST_1617,Sarah Davis,sarah.davis66@gmail.com,+1-555-997-8983,2023.02.04,Corporate,Canada,Toronto,M5H 2N2,1865.4819730393415
CUST_1618,William Williams,william.williams98@gmail.com,5558765769,12/20/2022,Retail,France,Paris,75001,2469.7613797862587
CUST_1619,William Jones,william.jones20@gmail.com,(555) 330-9566,2022-02-05,Retail,Germany,Berlin,10115,4237.888229337482
CUST_1620,Jane Smith,jane.smith28@gmail.com,555-205-2451,2021.01.12,Corporate,France,Lyon,69001,2586.8008455842255
CUST_1621,Robert Davis,ROBERT.DAVIS47@GMAIL.COM,5558496940,2022-01-16,Wholesale,France,Lyon,,3273.6191015633403
CUST_1622,Michael Davis,michael.davis15@gmail.com,,03-Mar-2021,Retail,France,Lyon,,1436.2870121092567
CUST_1623,Sarah Williams,SARAH.WILLIAMS28@GMAIL.COM,+1-555-956-8085,2022.06.07,Corporate,France,Paris,75001,3032.1499790340854
CUST_1624,John Rodriguez,john.rodriguez4@gmail.com,+1-555-531-1928,2023-03-19,Wholesale,France,Lyon,69001,5765.609763965812
CUST_1625,William Garcia,william.garcia42@gmail.com,5557532723,2021-01-13,Wholesale,Germany,Berlin,10115,4474.351710101533
CUST_1626,  David Davis ,david.davis18@gmail.com,(555) 985-5590,2021.04.26,Retail,UK,Manchester,,3532.5157362355208
CUST_1627,David Martinez,david.martinez29@gmail.com,(555) 962-5519,22-Jun-2022,Corporate,USA,Los Angeles,90001,7489.876075685428
CUST_1628,Michael Martinez,michael.martinez11@gmail.com,+1-555-357-9320,2022-11-13,Corporate,Germany,London,69001,8945.748716793847
CUST_1629,José,jessica.garcia94gmail.com,555-436-7875,2021.09.30,Corporate,USA,New York,,7592.213306733731
CUST_1630,Jane Davis,jane.davis89@gmail.com,555-782-5116,23-Aug-2022,Retail,USA,Los Angeles,90001,3386.806950965024
CUST_1631,John Williams,john.williams17gmail.com,,2022-06-28,Corporate,France,Lyon,69001,7469.977461591781
CUST_1632,William Johnson,william.johnson35@gmail.com,+1-555-113-2656,2021-01-10,Wholesale,USA,Chicago,60601,1604.603806493107
CUST_1633,David Smith,david.smith36@gmail.com,,2021-11-07,Wholesale,UK,London,SW1A 1AA,1390.14808210378
CUST_1634,Robert Martinez,robert.martinez62@gmail.com,555-348-9109,06/21/2023,Retail,France,Lyon,69001,3521.7076666579733
CUST_1635,Emily Davis,emily.davis26@gmail.com,(555) 326-8106,11-Apr-2023,Corporate,UK,Manchester,M1 1AE,8096.253453536165
CUST_1636,Sarah Johnson,sarah.johnson12@gmail.com,5557815354,2021.05.21,Corporate,France,Paris,75001,2538.8476476987885
CUST_1637,Müller,sarah.smith45@gmail.com,5552068993,11/24/2021,Retail,Canada,Toronto,M5H 2N2,726.2087480969279
CUST_1638,  Ashley Brown ,ashley.brown91@gmail.com,555-674-7157,01-Aug-2023,Retail,Germany,Berlin,10115,1403.9243985429155
CUST_1639,Ashley Rodriguez,ashley.rodriguez71@gmail.com,+1-555-721-9502,2021.09.07,Corporate,France,Paris,75001,8601.575188442843
CUST_1640,Emily Jones,EMILY.JONES84@GMAIL.COM,5559917268,06/01/2023,Retail,USA,New York,10001,6374.454518998147
CUST_1641,Emily Smith,,5551432766,2022.05.07,VIP,France,Lyon,69001,2606.691517362769
CUST_1642,Jane Rodriguez,,,04/01/2023,Wholesale,France,Lyon,69001,5597.4286707489955
CUST_1643,Jessica Johnson,JESSICA.JOHNSON96@GMAIL.COM,5556892555,2021.08.07,Wholesale,UK,London,SW1A 1AA,5323.0382620109685
CUST_1644,  William Miller ,william.miller64@gmail.com,(555) 220-4909,2021.07.13,Retail,UK,London,SW1A 1AA,6588.816186562546
CUST_1645,Emily Davis,,+1-555-469-7911,2022.11.11,Retail,Germany,Berlin,10115,2408.5567887740017
CUST_1646,Sarah Martinez,sarah.martinez66@gmail.com,5559347451,2022.05.02,VIP,USA,New York,10001,8657.589573224537
CUST_1647,Ashley Rodriguez,ashley.rodriguez52@gmail.com,5558351653,05-May-2022,Retail,France,Paris,75001,3162.7487645921274
CUST_1648,John Garcia,john.garcia25@gmail.com,,06-May-2022,Corporate,USA,New York,10001,6971.903374364745
CUST_1649,Robert Williams,robert.williams33@gmail.com,(555) 972-8548,2021-08-08,Retail,USA,Chicago,60601,259.6339990849274
CUST_1650,Robert Garcia,robert.garcia23@gmail.com,(555) 687-9564,04/12/2021,Retail,UK,Manchester,M1 1AE,3789.3055859520578
CUST_1651,Robert Garcia,,5551387532,06/26/2021,Retail,Germany,Berlin,10115,3581.927197792202
CUST_1652,John Jones,john.jones88@gmail.com,555-932-8074,02-Feb-2022,Wholesale,USA,Chicago,60601,5480.495842971844
CUST_1653,Sarah Garcia,sarah.garcia92@gmail.com,(555) 785-1420,2022.07.21,VIP,UK,Manchester,M1 1AE,820.0889915942454
CUST_1654,David Davis,,+1-555-321-3961,2022-10-11,Retail,UK,London,SW1A 1AA,7922.300599888472
CUST_1655,William Johnson,william.johnson51@gmail.com,5551246389,05-Oct-2022,Retail,USA,Chicago,60601,2256.0299374989286
CUST_1656,Emily Davis,emily.davis14@gmail.com,5552015788,09-Jul-2022,Retail,USA,New York,10001,6802.674367331901
CUST_1657,Robert Davis,ROBERT.DAVIS75@GMAIL.COM,(555) 522-1464,2023-05-30,Wholesale,USA,Los Angeles,,8051.800020116522
CUST_1658,David Williams,david.williams99@gmail.com,,04/04/2023,Retail,USA,Los Angeles,90001,5662.58186679098
CUST_1659,Robert Miller,robert.miller76@gmail.com,,2021.03.14,Corporate,France,Lyon,69001,7434.743746547656
CUST_1660,Michael Martinez,michael.martinez40@gmail.com,(555) 467-6636,30-May-2021,Wholesale,France,Lyon,,6652.417090928555
CUST_1661,Ashley Johnson,ashley.johnson22@gmail.com,,2022-11-15,Wholesale,USA,Los Angeles,90001,3619.7449918048756
CUST_1662,  Michael Brown ,,5553838307,05/11/2021,Retail,Canada,Toronto,M5H 2N2,8107.699536432297
CUST_1663,David Davis,david.davis93@gmail.com,555-902-1783,05/29/2023,VIP,UK,London,SW1A 1AA,3017.543561866727
CUST_1664,William Garcia,,5554328507,2022.06.07,Retail,France,Lyon,69001,5755.00788574002
CUST_1665,  Jane Martinez ,jane.martinez56@gmail.com,5558155311,29-May-2021,Retail,USA,Chicago,60601,7479.437617501241
CUST_1666,  Robert Johnson ,robert.johnson58@gmail.com,5558873631,2023.06.01,Wholesale,France,Lyon,,3851.6635071438254
CUST_1667,John Miller,john.miller55@gmail.com,,18-Feb-2023,Wholesale,UK,Manchester,M1 1AE,3097.399315412508
CUST_1668,David Miller,david.miller77@gmail.com,(555) 763-6273,03/11/2021,Retail,UK,Manchester,M1 1AE,4647.525500710945
CUST_1669,Michael Rodriguez,michael.rodriguez96@gmail.com,,05/05/2022,Retail,Canada,Toronto,M5H 2N2,8197.83859405662
CUST_1670,Jessica Martinez,jessica.martinez35@gmail.com,+1-555-871-6710,2022.06.10,Corporate,Canada,Toronto,M5H 2N2,9306.225455142081
CUST_1671,Michael Brown,michael.brown41@gmail.com,+1-555-899-3818,2021.03.16,Retail,France,Lyon,69001,5496.325787312912
CUST_1672,Michael Miller,michael.miller80@gmail.com,(555) 964-9189,03-Aug-2022,Corporate,UK,Manchester,M1 1AE,6648.515432704154
CUST_1673,  David Rodriguez ,david.rodriguez14@gmail.com,,2021.06.18,Wholesale,France,Lyon,69001,9042.408860165251
CUST_1674,Jessica Smith,jessica.smith78@gmail.com,+1-555-441-6763,09/10/2021,Retail,USA,Los Angeles,90001,1075.6138289881296
CUST_1675,David Martinez,david.martinez50@gmail.com,,2022.10.04,Retail,USA,Los Angeles,90001,2397.5779208750337
CUST_1676,David Davis,david.davis55@gmail.com,5558574728,11-Feb-2023,Retail,France,Paris,75001,7118.110061890667
CUST_1677,William Davis,WILLIAM.DAVIS26@GMAIL.COM,555-424-6010,28-Feb-2022,Corporate,USA,Chicago,60601,8255.070172931766
CUST_1678,  Emily Smith ,,(555) 203-2481,10-May-2023,Wholesale,UK,Manchester,M1 1AE,8584.587380472722
CUST_1679,John Williams,john.williams46@gmail.com,(555) 754-7652,03-Oct-2022,Retail,UK,London,SW1A 1AA,4209.561050863833
CUST_1680,David Jones,david.jones48@gmail.com,+1-555-420-9146,2022-01-06,Wholesale,France,Lyon,69001,984.4650326894816
CUST_1681,Jessica Johnson,JESSICA.JOHNSON81@GMAIL.COM,(555) 754-4050,08/19/2023,VIP,UK,Manchester,M1 1AE,4434.036625266237
CUST_1682,David Miller,,555-874-7270,19-Aug-2021,Retail,USA,New York,,2384.2724430498324
CUST_1683,Michael Davis,michael.davis58@gmail.com,(555) 307-5336,04/28/2023,VIP,USA,Chicago,60601,2982.8449044665795
CUST_1684,Emily Smith,,5559768953,2021.09.26,Retail,Germany,Berlin,10115,7745.4488126913075
CUST_1685,Jane Jones,jane.jones5@gmail.com,5554596521,21-Feb-2022,Retail,USA,New York,10001,847.71815165628
CUST_1686,Jessica Johnson,jessica.johnson66@gmail.com,,03-Mar-2021,Retail,USA,Los Angeles,90001,8293.054053058951
CUST_1687,Ashley Garcia,,(555) 470-3608,10-Feb-2023,Retail,USA,Los Angeles,90001,4333.923949659274
CUST_1688,Ashley Davis,ASHLEY.DAVIS76@GMAIL.COM,(555) 272-6288,03/19/2022,Retail,France,Lyon,69001,6001.032917895891
CUST_1689,Ashley Miller,ashley.miller53@gmail.com,+1-555-116-2826,2021.02.13,Retail,Canada,Toronto,M5H 2N2,987.5570892332221
CUST_1690,David Davis,david.davis38@gmail.com,+1-555-294-6087,11-Jun-2023,VIP,France,Lyon,,3439.854875737068
CUST_1691,Jane Garcia,jane.garcia78@gmail.com,5556185853,11/25/2021,Corporate,UK,Manchester,,988.0390982469733
CUST_1692,William Martinez,william.martinez83@gmail.com,(555) 874-9818,03/11/2023,Corporate,France,Lyon,69001,9619.282856522985
CUST_1693,John Jones,john.jones68@gmail.com,+1-555-282-7520,2022-02-09,Retail,USA,Chicago,60601,8091.89032832988
CUST_1694,Michael Martinez,,5557332244,29-Jan-2021,Retail,USA,Chicago,,4650.364268128957
CUST_1695,Café User,john.williams51@gmail.com,555-303-2529,2021.07.17,Retail,France,Paris,75001,2313.665228404344
CUST_1696,François,,+1-555-192-7629,2022-11-19,Corporate,USA,Chicago,60601,9341.205541973537
CUST_1697,  Michael Garcia ,michael.garcia15@gmail.com,5559725315,14-Jan-2023,VIP,USA,Chicago,60601,3511.5062976970203
CUST_1698,Michael Smith,michael.smith24@gmail.com,(555) 249-6573,12-Aug-2023,Retail,UK,London,SW1A 1AA,1693.7458737050101
CUST_1699,David Garcia,david.garcia42@gmail.com,555-645-6796,18-Jan-2022,Retail,Germany,Berlin,10115,5675.3274456941535
CUST_1700,Robert Garcia,robert.garcia55@gmail.com,+1-555-506-3179,2022.02.05,Wholesale,USA,Chicago,,9443.36379141368
CUST_1701,John Jones,john.jones24@gmail.com,(555) 494-2697,2022.04.06,Retail,Canada,Toronto,M5H 2N2,137.9198759531935
CUST_1702,David Rodriguez,david.rodriguez46@gmail.com,5559655815,13-Sep-2022,Retail,USA,Los Angeles,90001,2457.4359482145874
CUST_1703,Jane Rodriguez,jane.rodriguez32@gmail.com,555-728-2346,05/07/2023,Wholesale,Germany,Berlin,10115,9390.631640063035
CUST_1704,Emily Williams,,(555) 431-4683,2023-06-07,Corporate,UK,London,SW1A 1AA,1793.7510718859041
CUST_1705,Jane Martinez,jane.martinez28@gmail.com,(555) 553-1668,2021-08-19,Retail,USA,Chicago,60601,1221.1101712342165
CUST_1706,Michael Rodriguez,,(555) 351-9978,2023.02.06,Retail,UK,London,SW1A 1AA,5744.853436418064
CUST_1707,Sarah Garcia,,,2023.07.19,VIP,USA,New York,10001,8632.253850618816
CUST_1708,  David Jones ,david.jones48@gmail.com,,05/11/2021,Retail,USA,Chicago,,4823.387195169868
CUST_1709,Sarah Johnson,SARAH.JOHNSON19@GMAIL.COM,(555) 329-4587,2022.05.06,Retail,UK,London,,9946.186141176795
CUST_1710,William Martinez,,5553514700,2022-09-22,Retail,UK,Manchester,M1 1AE,6823.799825426129
CUST_1711,Sarah Williams,sarah.williams16@gmail.com,,31-Aug-2023,Retail,France,Lyon,69001,833.3415813834326
CUST_1712,John Williams,,5552481203,03/21/2023,Retail,Germany,Berlin,10115,9929.038103651556
CUST_1713,William Jones,william.jones41@gmail.com,+1-555-403-4992,06-Jun-2022,Corporate,USA,Los Angeles,90001,4138.152944123885
CUST_1714,Sarah Davis,sarah.davis89@gmail.com,(555) 121-8917,06/30/2023,Retail,USA,Chicago,60601,2945.285085070277
CUST_1715,Robert Garcia,robert.garcia2@gmail.com,5559588191,2022.02.21,Retail,USA,Los Angeles,90001,5623.003917421067
CUST_1716,Michael Johnson,michael.johnson92@gmail.com,555-524-4149,2022-10-24,Wholesale,UK,Manchester,M1 1AE,3112.6451590265565
CUST_1717,Emily Williams,emily.williams43@gmail.com,555-522-4048,12-Jun-2023,Wholesale,USA,Los Angeles,90001,955.929320489508
CUST_1718,William Brown,william.brown28@gmail.com,(555) 968-9496,02/13/2023,Corporate,France,Lyon,69001,114.14059648384952
CUST_1719,Emily Rodriguez,emily.rodriguez60@gmail.com,5556947547,13-Oct-2022,Corporate,USA,Los Angeles,90001,4550.875193910597
CUST_1720,Ashley Rodriguez,,5557427342,11-Jun-2021,Retail,UK,Manchester,M1 1AE,8384.947880043263
CUST_1721,William Rodriguez,william.rodriguez42@gmail.com,555-864-5284,09/05/2021,Corporate,USA,Los Angeles,90001,5765.920337737758
CUST_1722,Jane Miller,jane.miller30@gmail.com,5558236963,2022-09-06,Retail,France,Paris,75001,9992.152259540064
CUST_1723,Jessica Johnson,jessica.johnson72@gmail.com,5559225318,06/18/2022,VIP,USA,New York,10001,2939.7817919072795
CUST_1724,Jane Williams,,5555417065,2021.10.22,Retail,UK,London,SW1A 1AA,2876.5051411245477
CUST_1725,John Davis,john.davis50@gmail.com,(555) 473-4845,05/25/2022,VIP,France,New York,10115,1681.5196563160478
CUST_1726,  Sarah Jones ,sarah.jones37@gmail.com,5554279853,03-Mar-2023,Corporate,Germany,Berlin,10115,1724.2295238268182
CUST_1727,Sarah Williams,SARAH.WILLIAMS78@GMAIL.COM,,18-Mar-2021,Retail,USA,Los Angeles,90001,2923.3473004994735
CUST_1728,Jessica Martinez,jessica.martinez28@gmail.com,(555) 809-3203,20-Mar-2022,Wholesale,USA,New York,10001,7949.116448207918
CUST_1729,William Garcia,william.garcia68@gmail.com,5554295045,09/07/2022,VIP,USA,New York,10001,9066.992227300834
CUST_1730,Michael Jones,michael.jones28@gmail.com,5559149819,01-Feb-2021,Corporate,UK,Manchester,M1 1AE,9753.362980106045
CUST_1731,  John Johnson ,john.johnson14@gmail.com,(555) 692-3109,2022-03-04,Retail,USA,New York,10001,2399.6675755548813
CUST_1732,Emily Williams,emily.williams72@gmail.com,(555) 198-9314,03/09/2021,Corporate,France,New York,10001,8824.845701579508
CUST_1733,Michael Brown,michael.brown36@gmail.com,555-825-8794,30-Jul-2022,Retail,USA,Los Angeles,90001,3349.7253838456368
CUST_1734,David Williams,david.williams92@gmail.com,555-648-6136,2021-03-28,Retail,UK,London,,1217.1213907171557
CUST_1735,Emily Williams,emily.williams78@gmail.com,(555) 207-4732,23-Dec-2022,Retail,Canada,Toronto,M5H 2N2,8713.24676264964
CUST_1736,Jane Miller,jane.miller86@gmail.com,+1-555-837-6707,2023.07.03,Retail,USA,New York,10001,6397.445782971824
CUST_1737,Jane Johnson,jane.johnson10gmail.com,(555) 834-4669,2023.03.07,Corporate,France,Lyon,69001,1730.835871202511
CUST_1738,John Davis,,5555765409,2021-05-30,Retail,Canada,Toronto,M5H 2N2,4355.329449378725
CUST_1739,Robert Smith,robert.smith83@gmail.com,,2023.03.03,Corporate,UK,Manchester,M1 1AE,2943.8511792829695
CUST_1740,Emily Johnson,emily.johnson54@gmail.com,,2022.10.19,Retail,Germany,Berlin,10115,7394.26623023095
CUST_1741,John Rodriguez,john.rodriguez88@gmail.com,(555) 609-8146,02/10/2021,Retail,France,New York,10115,4588.820683180254
CUST_1742,Ashley Smith,ashley.smith97@gmail.com,,14-Jan-2022,Retail,France,Paris,75001,9893.871456553212
CUST_1743,Jessica Johnson,jessica.johnson56@gmail.com,,10/12/2021,Retail,France,Lyon,69001,641.9753243699917
CUST_1744,David Smith,david.smith41@gmail.com,5556721942,2022.02.07,Retail,France,Paris,75001,3614.651134748842
CUST_1745,Jane Jones,jane.jones41@gmail.com,5554558809,10/15/2021,Retail,France,Paris,75001,4870.811654388776
CUST_1746,  John Johnson ,john.johnson26@gmail.com,555-988-3422,21-Apr-2022,Wholesale,France,Paris,75001,5081.022192008366
CUST_1747,Jane Martinez,jane.martinez26@gmail.com,555-165-6806,2022.10.28,Retail,France,Paris,75001,3227.764641617804
CUST_1748,Emily Martinez,emily.martinez7@gmail.com,,2023.04.07,Retail,UK,London,SW1A 1AA,7319.478466065923
CUST_1749,Emily Williams,emily.williams64@gmail.com,,2023-07-29,Retail,France,Paris,75001,8759.99602754085
CUST_1750,  Sarah Smith ,sarah.smith64@gmail.com,(555) 845-1451,2021-12-16,Corporate,France,Lyon,69001,9393.321089580844
CUST_1751,Jane Williams,JANE.WILLIAMS6@GMAIL.COM,+1-555-830-9041,07-Nov-2021,VIP,France,Lyon,69001,8070.424430315309
CUST_1752,David Martinez,DAVID.MARTINEZ36@GMAIL.COM,(555) 541-3184,2023.05.07,Retail,USA,New York,,8520.743953335334
CUST_1753,Sarah Garcia,,5555054525,2022.07.03,Retail,France,Paris,75001,5550.398476137955
CUST_1754,Michael Rodriguez,michael.rodriguez16@gmail.com,555-777-8407,09/12/2022,Retail,France,Paris,75001,8276.293441625465
CUST_1755,Ashley Brown,ashley.brown16@gmail.com,(555) 417-9821,2021.12.01,VIP,USA,Los Angeles,90001,3104.688700564727
CUST_1756,William Martinez,WILLIAM.MARTINEZ58@GMAIL.COM,555-813-5991,2023-07-31,Retail,USA,New York,10001,4044.9397448812224
CUST_1757,Jane Johnson,jane.johnson22@gmail.com,5554384810,12-Nov-2021,Retail,Germany,Berlin,10115,3237.438836803589
CUST_1758,Ashley Smith,ashley.smith77@gmail.com,5556839322,2023.05.26,Retail,France,Lyon,69001,4727.134620934462
CUST_1759,William Brown,william.brown42@gmail.com,5555163363,2023-08-30,Retail,USA,Chicago,60601,2927.2382007625
CUST_1760,Emily Jones,,+1-555-884-9841,2022.04.27,Retail,USA,New York,10001,9619.953278319024
CUST_1761,Michael Rodriguez,michael.rodriguez50@gmail.com,5557976152,06/08/2022,Corporate,USA,Los Angeles,,3197.161817256115
CUST_1762,John Johnson,john.johnson31@gmail.com,(555) 983-1111,2022-05-15,Retail,Canada,Toronto,M5H 2N2,1070.6409272983042
CUST_1763,Emily Rodriguez,EMILY.RODRIGUEZ74@GMAIL.COM,5557241867,2022.01.31,Wholesale,UK,Manchester,,5315.489943899092
CUST_1764,  Jessica Garcia ,jessica.garcia3@gmail.com,+1-555-829-6871,02/15/2023,Retail,UK,London,,665.280876607246
CUST_1765,Ashley Williams,,5557012960,2023.06.12,Retail,France,Paris,75001,1194.3773464549472
CUST_1766,Jessica Johnson,jessica.johnson3@gmail.com,555-893-2163,2023.05.10,VIP,Germany,Berlin,10115,2271.954953042838
CUST_1767,Michael Garcia,michael.garcia83gmail.com,5557282042,2022-12-06,Retail,Germany,Berlin,10115,4697.067473833203
CUST_1768,Robert Miller,robert.miller74@gmail.com,5556427778,08/27/2022,Corporate,Canada,Toronto,M5H 2N2,4389.1842298593765
CUST_1769,Emily Rodriguez,emily.rodriguez1@gmail.com,,2022.12.13,Wholesale,USA,France,69001,8016.949433827633
CUST_1770,Emily Miller,emily.miller60@gmail.com,555-850-4188,07/28/2022,Retail,UK,London,SW1A 1AA,7420.799073452722
CUST_1771,  Jane Garcia ,jane.garcia37@gmail.com,5553543938,2023-08-04,VIP,USA,New York,10001,4320.551110507943
CUST_1772,  Jane Davis ,jane.davis17@gmail.com,+1-555-955-3969,30-Nov-2022,Retail,France,Paris,75001,3403.671654998736
CUST_1773,Jane Rodriguez,jane.rodriguez52@gmail.com,,2022-09-12,Corporate,USA,New York,10001,3233.040962208836
CUST_1774,Michael Davis,michael.davis5@gmail.com,,09/06/2022,Retail,France,Paris,75001,7762.551364210689
CUST_1775,Sarah Jones,,,2022-11-08,Corporate,USA,New York,10001,615.5168215905704
CUST_1776,William Smith,,555-196-7611,2023-03-16,Retail,France,Paris,75001,226.93433015499767
CUST_1777,  Jane Garcia ,jane.garcia6@gmail.com,555-687-7347,2022.08.11,Wholesale,Germany,Berlin,10115,7975.889480073815
CUST_1778,Jessica Johnson,jessica.johnson44@gmail.com,555-924-7677,2021.05.21,Corporate,UK,London,SW1A 1AA,4823.749122291588
CUST_1779,  Robert Jones ,,,2022.04.26,VIP,Germany,Berlin,10115,1395.7232716804021
